date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:33	186490/186490	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Feb%202021%2016:00:34%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont.eot?v=1.0.11	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont248b.eot	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/icons.css)
13:00:34	90420/90420	---MCZ	200	added ('OK')	application/font-woff2	date:Mon,%2022%20Feb%202021%2016:00:35%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont.woff2?v=1.0.11	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont248b.woff2	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/icons.css)
13:00:34	186490/186490	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Feb%202021%2016:00:35%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont.eot?	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfontd41d.eot	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/icons.css)
13:00:34	113404/113404	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2022%20Feb%202021%2016:00:35%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont.woff?v=1.0.11	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont248b.woff	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/icons.css)
13:00:35	186300/186300	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2022%20Feb%202021%2016:00:36%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont.ttf?v=1.0.11	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont248b.ttf	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/icons.css)
13:00:37	89519/89519	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jan%202021%2015:43:15%20GMT	https://eletivafis.com.br/storage/2021/01/Fexadrol-Frascos-removebg-preview.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/01/Fexadrol-Frascos-removebg-preview.png	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:37	474181/474181	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Feb%202021%2016:00:37%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont.svg?v=1.0.11	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/fonts/fork-awesome/forkawesome-webfont248b.svg	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/icons.css)
13:00:39	893/893	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:00:39%20GMT	https://eletivafis.com.br/fexadrol-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/fexadrol-funciona/feed/index.html	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:40	33178/33178	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:41%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/540	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/540.json	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:41	2863/2863	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:42%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Ffexadrol-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed3d62.json	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:43	3006/3006	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:43%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Ffexadrol-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedebdd	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:43	19819/19819	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jan%202021%2015:43:15%20GMT	https://eletivafis.com.br/storage/2021/01/Fexadrol-Frascos-removebg-preview-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/01/Fexadrol-Frascos-removebg-preview-150x150.png	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:43	26230/26230	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jan%202021%2000:15:58%20GMT	https://eletivafis.com.br/storage/2021/01/Juliana-1-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/01/Juliana-1-150x150.png	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:43	102798/102798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jan%202021%2000:01:17%20GMT	https://eletivafis.com.br/storage/2021/01/depoimento3.jpg	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/01/depoimento3.jpg	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:43	15416/15416	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jan%202021%2015:19:41%20GMT	https://eletivafis.com.br/storage/2021/01/fexadrol-garantia-175x300.jpg	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/01/fexadrol-garantia-175x300.jpg	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:44	26939/26939	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2013:53:27%20GMT	https://eletivafis.com.br/storage/2020/08/garantia-30-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/08/garantia-30-150x150.png	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:44	590221/590221	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jan%202021%2019:16:10%20GMT	https://eletivafis.com.br/storage/2021/01/promo.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/01/promo.png	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:00:46%20GMT	https://eletivafis.com.br/cha-17-ervas-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/cha-17-ervas-funciona	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:00:47%20GMT	https://eletivafis.com.br/detox-caps-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-caps-funciona	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:00:49%20GMT	https://eletivafis.com.br/detox-shake-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-shake-funciona	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:00:50%20GMT	https://eletivafis.com.br/fexadrol-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/fexadrol-funciona	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:00:51%20GMT	https://eletivafis.com.br/sinedrol-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/sinedrol-funciona	(from https://eletivafis.com.br/fexadrol-funciona/)
13:00:51	728816/728816	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Jul%202020%2018:29:50%20GMT	https://eletivafis.com.br/storage/2020/07/Detox-Shake.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Detox-Shake.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:52	42071/42071	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:53%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/437	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/437.json	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:52	901/901	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:00:53%20GMT	https://eletivafis.com.br/detox-shake-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-shake-funciona/feed/index.html	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:53	2847/2847	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:54%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fdetox-shake-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed1075.json	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:55	2992/2992	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:55%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fdetox-shake-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedbbe2	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:55	27643/27643	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Jul%202020%2018:29:53%20GMT	https://eletivafis.com.br/storage/2020/07/Detox-Shake-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Detox-Shake-150x150.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:56	577722/577722	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:18:16%20GMT	https://eletivafis.com.br/storage/2020/07/Depoimento-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Depoimento-1.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:56	432556/432556	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:18:24%20GMT	https://eletivafis.com.br/storage/2020/07/Depoimento-3.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Depoimento-3.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:56	446069/446069	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:18:20%20GMT	https://eletivafis.com.br/storage/2020/07/Depoimento-2.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Depoimento-2.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:57	389133/389133	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:18:30%20GMT	https://eletivafis.com.br/storage/2020/07/Depoimento-5.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Depoimento-5.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:57	169642/169642	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:22%20GMT	https://eletivafis.com.br/storage/2020/07/7-orgzut6j3x9eor1176wr8st4rmxw824xdhsih7jwzo-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/7-orgzut6j3x9eor1176wr8st4rmxw824xdhsih7jwzo-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:57	366272/366272	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:18:27%20GMT	https://eletivafis.com.br/storage/2020/07/Depoimento-4.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Depoimento-4.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:57	181496/181496	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:25%20GMT	https://eletivafis.com.br/storage/2020/07/9-orgzv7a3yfspiwgjwv05s791of0efiowffksocz0ec-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/9-orgzv7a3yfspiwgjwv05s791of0efiowffksocz0ec-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:57	150677/150677	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:29%20GMT	https://eletivafis.com.br/storage/2020/07/12-orgzvus2paovl5if3n5u0jbkj1skrya6unvxoa062s-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/12-orgzvus2paovl5if3n5u0jbkj1skrya6unvxoa062s-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:57	180055/180055	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:31%20GMT	https://eletivafis.com.br/storage/2020/07/13-orgzw46gln1qt94rkr83pgy6gwi8wxbi7yesh1m8ck-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/13-orgzw46gln1qt94rkr83pgy6gwi8wxbi7yesh1m8ck-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:58	171446/171446	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:34%20GMT	https://eletivafis.com.br/storage/2020/07/18-orgzx6puduii19ksbpvt1p82tp8aoiki195p5e139g-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/18-orgzx6puduii19ksbpvt1p82tp8aoiki195p5e139g-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:58	141576/141576	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:38%20GMT	https://eletivafis.com.br/storage/2020/07/23-orgzyc2qqk3483wpm7re3escynkg374ouxv29kbrno-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/23-orgzyc2qqk3483wpm7re3escynkg374ouxv29kbrno-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:58	160622/160622	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:40:42%20GMT	https://eletivafis.com.br/storage/2020/07/24-orgzyjlg98deszlseb0encw1pqjdsryjjz2y3s0m9w-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/24-orgzyjlg98deszlseb0encw1pqjdsryjjz2y3s0m9w-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:58	157498/157498	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:47:31%20GMT	https://eletivafis.com.br/storage/2020/07/22-orgzy4k17vstn87mu4idjgoo7klidmau5wn6fcmx1g-300x300.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/22-orgzy4k17vstn87mu4idjgoo7klidmau5wn6fcmx1g-300x300.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:58	23444/23444	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202020%2019:24:22%20GMT	https://eletivafis.com.br/storage/2020/05/garantia-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/garantia-150x150.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:00:59	171326/171326	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2014:16:18%20GMT	https://eletivafis.com.br/storage/2020/07/Detox-Shake-Desconto.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/07/Detox-Shake-Desconto.png	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:01%20GMT	https://eletivafis.com.br/cha-17-ervas-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/cha-17-ervas-funciona	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:02%20GMT	https://eletivafis.com.br/detox-caps-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-caps-funciona	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:04%20GMT	https://eletivafis.com.br/detox-shake-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-shake-funciona	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:05%20GMT	https://eletivafis.com.br/fexadrol-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/fexadrol-funciona	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:07%20GMT	https://eletivafis.com.br/sinedrol-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/sinedrol-funciona	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:06	1797/1797	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Dec%202020%2012:22:24%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/vendor/flickity/flickity.css	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/vendor/flickity/flickity.css	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:07	54063/54063	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2023%20Oct%202020%2018:45:24%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/vendor/flickity/flickity.js	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/vendor/flickity/flickity.js	(from https://eletivafis.com.br/detox-shake-funciona/)
13:01:07	155336/155336	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:32:39%20GMT	https://eletivafis.com.br/storage/2020/06/Sinedrol.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Sinedrol.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:08	31928/31928	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:01:09%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/336	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/336.json	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:08	889/889	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:01:09%20GMT	https://eletivafis.com.br/sinedrol-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/sinedrol-funciona/feed/index.html	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:09	2841/2841	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:01:10%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fsinedrol-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedb696.json	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:11	2988/2988	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:01:12%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fsinedrol-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed1f84	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:11	25860/25860	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:32:40%20GMT	https://eletivafis.com.br/storage/2020/06/Sinedrol-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Sinedrol-150x150.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:11	345869/345869	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:56:38%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento1-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento1-1.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:12	343228/343228	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:56:41%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento2-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento2-1.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:12	307650/307650	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:56:43%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento3-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento3-1.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:12	417319/417319	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:56:46%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento4.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento4.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:14	833247/833247	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202020%2014:49:17%20GMT	https://eletivafis.com.br/storage/2020/06/Sinedrol-Desconto.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Sinedrol-Desconto.png	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:15%20GMT	https://eletivafis.com.br/cha-17-ervas-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/cha-17-ervas-funciona	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:17%20GMT	https://eletivafis.com.br/detox-caps-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-caps-funciona	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:18%20GMT	https://eletivafis.com.br/detox-shake-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-shake-funciona	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:20%20GMT	https://eletivafis.com.br/fexadrol-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/fexadrol-funciona	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2016:01:21%20GMT	https://eletivafis.com.br/sinedrol-funciona	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/sinedrol-funciona	(from https://eletivafis.com.br/sinedrol-funciona/)
13:01:21	251445/251445	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2020:37:48%20GMT	https://eletivafis.com.br/storage/2020/05/cha-17-ervas-logo.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/cha-17-ervas-logo.png	(from https://eletivafis.com.br/cha-17-ervas-funciona/)
13:01:22	31808/31808	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:01:23%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/264	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/264.json	(from https://eletivafis.com.br/cha-17-ervas-funciona/)
13:01:22	910/910	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:01:23%20GMT	https://eletivafis.com.br/cha-17-ervas-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/cha-17-ervas-funciona/feed/index.html	(from https://eletivafis.com.br/cha-17-ervas-funciona/)
13:01:23	2886/2886	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:01:24%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fcha-17-ervas-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedb4f8.json	(from https://eletivafis.com.br/cha-17-ervas-funciona/)
13:01:25	3029/3029	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:01:26%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fcha-17-ervas-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed294f	(from https://eletivafis.com.br/cha-17-ervas-funciona/)
